Query Text	IsThirdParty
"SELECT * FROM orthocase WHERE orthocase.PatNum IN(31)    SSELECT * FROM insbluebooklog    WHERE ClaimProcNum=1029    ORDER BY insbluebooklog.DateTEntry DESC    LIMIT 1UPDATE claimproc SET ProcNum             =  939, ClaimNum            =  0, PatNum              =  31, ProvNum             =  3, FeeBilled           =  0.00, InsPayEst           =  50.00, DedApplied          =  0.00, Status              =  6, InsPayAmt           =  0.00, Remarks             = '', ClaimPaymentNum     =  0, PlanNum             =  45, DateCP              =  '2021-07-19', WriteOff            =  0.00, CodeSent            = '', AllowedOverride     =  -1.00, Percentage          =  100, PercentOverride     =  -1, CopayAmt            =  -1.00, NoBillIns           =  0, PaidOtherIns        =  0.00, BaseEst             =  50.00, CopayOverride       =  -1.00, ProcDate            =  '2017-06-20', DateEntry           =  '0001-01-01', LineNumber          =  0, DedEst              =  -1.00, DedEstOverride      =  -1.00, InsEstTotal         =  50.00, InsEstTotalOverride =  -1.00, PaidOtherInsOverride=  -1.00, EstimateNote        = '', WriteOffEst         =  0.00, WriteOffEstOverride =  -1.00, ClinicNum           =  0, InsSubNum           =  42, PaymentRow          =  0, PayPlanNum          =  0, ClaimPaymentTracking=  0, DateSuppReceived    =  '0001-01-01', DateInsFinalized    =  '0001-01-01', IsTransfer          =  0, ClaimAdjReasonCodes = '' WHERE ClaimProcNum = 1029    SSELECT * FROM insbluebooklog    WHERE ClaimProcNum=1030    ORDER BY insbluebooklog.DateTEntry DESC    LIMIT 1UPDATE claimproc SET ProcNum             =  939, ClaimNum            =  0, PatNum              =  31, ProvNum             =  3, FeeBilled           =  0.00, InsPayEst           =  0.00, DedApplied          =  0.00, Status              =  6, InsPayAmt           =  0.00, Remarks             = '', ClaimPaymentNum     =  0, PlanNum             =  29, DateCP              =  '2021-07-19', WriteOff            =  0.00, CodeSent            = '', AllowedOverride     =  -1.00, Percentage          =  100, PercentOverride     =  -1, CopayAmt            =  -1.00, NoBillIns           =  0, PaidOtherIns        =  50.00, BaseEst             =  0.00, CopayOverride       =  -1.00, ProcDate            =  '2017-06-20', DateEntry           =  '0001-01-01', LineNumber          =  0, DedEst              =  -1.00, DedEstOverride      =  -1.00, InsEstTotal         =  0.00, InsEstTotalOverride =  -1.00, PaidOtherInsOverride=  -1.00, EstimateNote        = '', WriteOffEst         =  0.00, WriteOffEstOverride =  -1.00, ClinicNum           =  0, InsSubNum           =  43, PaymentRow          =  0, PayPlanNum          =  0, ClaimPaymentTracking=  0, DateSuppReceived    =  '0001-01-01', DateInsFinalized    =  '0001-01-01', IsTransfer          =  0, ClaimAdjReasonCodes = '' WHERE ClaimProcNum = 1030    SSELECT * FROM insbluebooklog    WHERE ClaimProcNum=1031    ORDER BY insbluebooklog.DateTEntry DESC    LIMIT 1UPDATE claimproc SET ProcNum             =  939, ClaimNum            =  0, PatNum              =  31, ProvNum             =  3, FeeBilled           =  0.00, InsPayEst           =  0.00, DedApplied          =  0.00, Status              =  6, InsPayAmt           =  0.00, Remarks             = '', ClaimPaymentNum     =  0, PlanNum             =  9, DateCP              =  '2021-07-19', WriteOff            =  0.00, CodeSent            = '', AllowedOverride     =  -1.00, Percentage          =  100, PercentOverride     =  -1, CopayAmt            =  -1.00, NoBillIns           =  0, PaidOtherIns        =  50.00, BaseEst             =  0.00, CopayOverride       =  -1.00, ProcDate            =  '2017-06-20', DateEntry           =  '0001-01-01', LineNumber          =  0, DedEst              =  -1.00, DedEstOverride      =  -1.00, InsEstTotal         =  0.00, InsEstTotalOverride =  -1.00, PaidOtherInsOverride=  -1.00, EstimateNote        = '', WriteOffEst         =  -1.00, WriteOffEstOverride =  -1.00, ClinicNum           =  0, InsSubNum           =  44, PaymentRow          =  0, PayPlanNum          =  0, ClaimPaymentTracking=  0, DateSuppReceived    =  '0001-01-01', DateInsFinalized    =  '0001-01-01', IsTransfer          =  0, ClaimAdjReasonCodes = '' WHERE ClaimProcNum = 1031    SSELECT * FROM insbluebooklog    WHERE ClaimProcNum=1032    ORDER BY insbluebooklog.DateTEntry DESC    LIMIT 1UPDATE claimproc SET ProcNum             =  939, ClaimNum            =  0, PatNum              =  31, ProvNum             =  3, FeeBilled           =  0.00, InsPayEst           =  0.00, DedApplied          =  0.00, Status              =  6, InsPayAmt           =  0.00, Remarks             = '', ClaimPaymentNum     =  0, PlanNum             =  6, DateCP              =  '2021-07-19', WriteOff            =  0.00, CodeSent            = '', AllowedOverride     =  -1.00, Percentage          =  100, PercentOverride     =  -1, CopayAmt            =  -1.00, NoBillIns           =  0, PaidOtherIns        =  50.00, BaseEst             =  0.00, CopayOverride       =  -1.00, ProcDate            =  '2017-06-20', DateEntry           =  '0001-01-01', LineNumber          =  0, DedEst              =  -1.00, DedEstOverride      =  -1.00, InsEstTotal         =  0.00, InsEstTotalOverride =  -1.00, PaidOtherInsOverride=  -1.00, EstimateNote        = '', WriteOffEst         =  0.00, WriteOffEstOverride =  -1.00, ClinicNum           =  0, InsSubNum           =  46, PaymentRow          =  0, PayPlanNum          =  0, ClaimPaymentTracking=  0, DateSuppReceived    =  '0001-01-01', DateInsFinalized    =  '0001-01-01', IsTransfer          =  0, ClaimAdjReasonCodes = '' WHERE ClaimProcNum = 1032    SSELECT * FROM insbluebooklog    WHERE ClaimProcNum=1033    ORDER BY insbluebooklog.DateTEntry DESC    LIMIT 1UPDATE claimproc SET ProcNum             =  939, ClaimNum            =  0, PatNum              =  31, ProvNum             =  3, FeeBilled           =  0.00, InsPayEst           =  0.00, DedApplied          =  0.00, Status              =  6, InsPayAmt           =  0.00, Remarks             = '', ClaimPaymentNum     =  0, PlanNum             =  6, DateCP              =  '2021-07-19', WriteOff            =  0.00, CodeSent            = '', AllowedOverride     =  -1.00, Percentage          =  100, PercentOverride     =  -1, CopayAmt            =  -1.00, NoBillIns           =  0, PaidOtherIns        =  50.00, BaseEst             =  0.00, CopayOverride       =  -1.00, ProcDate            =  '2017-06-20', DateEntry           =  '0001-01-01', LineNumber          =  0, DedEst              =  -1.00, DedEstOverride      =  -1.00, InsEstTotal         =  0.00, InsEstTotalOverride =  -1.00, PaidOtherInsOverride=  -1.00, EstimateNote        = '', WriteOffEst         =  0.00, WriteOffEstOverride =  -1.00, ClinicNum           =  0, InsSubNum           =  47, PaymentRow          =  0, PayPlanNum          =  0, ClaimPaymentTracking=  0, DateSuppReceived    =  '0001-01-01', DateInsFinalized    =  '0001-01-01', IsTransfer          =  0, ClaimAdjReasonCodes = '' WHERE ClaimProcNum = 1033;"	0
SELECT * FROM insplanpreference     WHERE FKey=34    AND FKeyType=0    AND PlanNum=45;	0
"INSERT INTO claimproc (ProcNum,ClaimNum,PatNum,ProvNum,FeeBilled,InsPayEst,DedApplied,Status,InsPayAmt,Remarks,ClaimPaymentNum,PlanNum,DateCP,WriteOff,CodeSent,AllowedOverride,Percentage,PercentOverride,CopayAmt,NoBillIns,PaidOtherIns,BaseEst,CopayOverride,ProcDate,DateEntry,LineNumber,DedEst,DedEstOverride,InsEstTotal,InsEstTotalOverride,PaidOtherInsOverride,EstimateNote,WriteOffEst,WriteOffEstOverride,ClinicNum,InsSubNum,PaymentRow,PayPlanNum,ClaimPaymentTracking,SecUserNumEntry,SecDateEntry,DateSuppReceived,DateInsFinalized,IsTransfer,ClaimAdjReasonCodes) VALUES(564,0,31,2,0.00,0.00,0.00,6,0.00,'',0,45,'2018-12-14',0.00,'',-1.00,0,-1,0.00,0,-1.00,0.00,-1.00,'2018-12-14','0001-01-01',0,-1.00,-1.00,0.00,-1.00,-1.00,'',-1.00,-1.00,0,42,0,0,0,1,NOW(),'0001-01-01','0001-01-01',0,'');"	0
SELECT * FROM insplanpreference     WHERE FKey=34    AND FKeyType=0    AND PlanNum=29;	0
"INSERT INTO claimproc (ProcNum,ClaimNum,PatNum,ProvNum,FeeBilled,InsPayEst,DedApplied,Status,InsPayAmt,Remarks,ClaimPaymentNum,PlanNum,DateCP,WriteOff,CodeSent,AllowedOverride,Percentage,PercentOverride,CopayAmt,NoBillIns,PaidOtherIns,BaseEst,CopayOverride,ProcDate,DateEntry,LineNumber,DedEst,DedEstOverride,InsEstTotal,InsEstTotalOverride,PaidOtherInsOverride,EstimateNote,WriteOffEst,WriteOffEstOverride,ClinicNum,InsSubNum,PaymentRow,PayPlanNum,ClaimPaymentTracking,SecUserNumEntry,SecDateEntry,DateSuppReceived,DateInsFinalized,IsTransfer,ClaimAdjReasonCodes) VALUES(564,0,31,2,0.00,0.00,0.00,6,0.00,'',0,29,'2018-12-14',0.00,'',-1.00,0,-1,0.00,0,-1.00,0.00,-1.00,'2018-12-14','0001-01-01',0,-1.00,-1.00,0.00,-1.00,-1.00,'',-1.00,-1.00,0,43,0,0,0,1,NOW(),'0001-01-01','0001-01-01',0,'');"	0
SELECT * FROM insplanpreference     WHERE FKey=34    AND FKeyType=0    AND PlanNum=9;	0
"INSERT INTO claimproc (ProcNum,ClaimNum,PatNum,ProvNum,FeeBilled,InsPayEst,DedApplied,Status,InsPayAmt,Remarks,ClaimPaymentNum,PlanNum,DateCP,WriteOff,CodeSent,AllowedOverride,Percentage,PercentOverride,CopayAmt,NoBillIns,PaidOtherIns,BaseEst,CopayOverride,ProcDate,DateEntry,LineNumber,DedEst,DedEstOverride,InsEstTotal,InsEstTotalOverride,PaidOtherInsOverride,EstimateNote,WriteOffEst,WriteOffEstOverride,ClinicNum,InsSubNum,PaymentRow,PayPlanNum,ClaimPaymentTracking,SecUserNumEntry,SecDateEntry,DateSuppReceived,DateInsFinalized,IsTransfer,ClaimAdjReasonCodes) VALUES(564,0,31,2,0.00,0.00,0.00,6,0.00,'',0,9,'2018-12-14',0.00,'',-1.00,0,-1,0.00,0,-1.00,0.00,-1.00,'2018-12-14','0001-01-01',0,-1.00,-1.00,0.00,-1.00,-1.00,'',-1.00,-1.00,0,44,0,0,0,1,NOW(),'0001-01-01','0001-01-01',0,'');"	0
SELECT * FROM insplanpreference     WHERE FKey=34    AND FKeyType=0    AND PlanNum=6;	0
"INSERT INTO claimproc (ProcNum,ClaimNum,PatNum,ProvNum,FeeBilled,InsPayEst,DedApplied,Status,InsPayAmt,Remarks,ClaimPaymentNum,PlanNum,DateCP,WriteOff,CodeSent,AllowedOverride,Percentage,PercentOverride,CopayAmt,NoBillIns,PaidOtherIns,BaseEst,CopayOverride,ProcDate,DateEntry,LineNumber,DedEst,DedEstOverride,InsEstTotal,InsEstTotalOverride,PaidOtherInsOverride,EstimateNote,WriteOffEst,WriteOffEstOverride,ClinicNum,InsSubNum,PaymentRow,PayPlanNum,ClaimPaymentTracking,SecUserNumEntry,SecDateEntry,DateSuppReceived,DateInsFinalized,IsTransfer,ClaimAdjReasonCodes) VALUES(564,0,31,2,0.00,0.00,0.00,6,0.00,'',0,6,'2018-12-14',0.00,'',-1.00,0,-1,0.00,0,-1.00,0.00,-1.00,'2018-12-14','0001-01-01',0,-1.00,-1.00,0.00,-1.00,-1.00,'',-1.00,-1.00,0,46,0,0,0,1,NOW(),'0001-01-01','0001-01-01',0,'');"	0
SELECT * FROM insplanpreference     WHERE FKey=34    AND FKeyType=0    AND PlanNum=6;	0
"INSERT INTO claimproc (ProcNum,ClaimNum,PatNum,ProvNum,FeeBilled,InsPayEst,DedApplied,Status,InsPayAmt,Remarks,ClaimPaymentNum,PlanNum,DateCP,WriteOff,CodeSent,AllowedOverride,Percentage,PercentOverride,CopayAmt,NoBillIns,PaidOtherIns,BaseEst,CopayOverride,ProcDate,DateEntry,LineNumber,DedEst,DedEstOverride,InsEstTotal,InsEstTotalOverride,PaidOtherInsOverride,EstimateNote,WriteOffEst,WriteOffEstOverride,ClinicNum,InsSubNum,PaymentRow,PayPlanNum,ClaimPaymentTracking,SecUserNumEntry,SecDateEntry,DateSuppReceived,DateInsFinalized,IsTransfer,ClaimAdjReasonCodes) VALUES(564,0,31,2,0.00,0.00,0.00,6,0.00,'',0,6,'2018-12-14',0.00,'',-1.00,0,-1,0.00,0,-1.00,0.00,-1.00,'2018-12-14','0001-01-01',0,-1.00,-1.00,0.00,-1.00,-1.00,'',-1.00,-1.00,0,47,0,0,0,1,NOW(),'0001-01-01','0001-01-01',0,'');"	0
